Instruction,Feature,UIS,Complex,1995-win95,1996-win95+slack3.0,1997-win95+slack3.0,1998-win98+slack3.0,1999-win98+slack3.0,2000-win98+rhat7.0,2001-winxp+rhat7.0,2002-winxp+rhat7.0,2003-winxp+rhat7.0,2004-winxp+ubu4.10,2005-winxp+ubu4.10,2006-winxp+ubu6.10,2007-vista+ubu7.10,2008-vista+ubu8.10,2009-win7+ubu9.10,2010-win7+ubu10.10,2011-win7+ubu10.10,2012-win7+ubu12.10,1995-win95,1996-win95+slack3.0,1997-win95+slack3.0,1998-win98+slack3.0,1999-win98+slack3.0,2000-win98+slack3.0,2001-winxp+slack3.0,2002-winxp+slack3.0,2003-winxp+slack3.0,2004-winxp+ubu4.10,2005-winxp+ubu4.10,2006-winxp+ubu4.10,2007-vista+ubu7.10,2008-vista+ubu8.10,2009-win7+ubu9.10,2010-win7+ubu9.10,2011-win7+ubu9.10,2012-win7+ubu12.10
jp_Jd,80386+,0x0f 0x8a,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
jnp_Jd,80386+,0x0f 0x8b,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
jl_Jd,80386+,0x0f 0x8c,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
jnl_Jd,80386+,0x0f 0x8d,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
jle_Jd,80386+,0x0f 0x8e,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
jnle_Jd,80386+,0x0f 0x8f,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
seto_Eb,80386+,0x0f 0x90,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
setno_Eb,80386+,0x0f 0x91,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
setb_Eb,80386+,0x0f 0x92,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
setnb_Eb,80386+,0x0f 0x93,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
setz_Eb,80386+,0x0f 0x94,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
setnz_Eb,80386+,0x0f 0x95,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
setbe_Eb,80386+,0x0f 0x96,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
setnbe_Eb,80386+,0x0f 0x97,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
sets_Eb,80386+,0x0f 0x98,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
setns_Eb,80386+,0x0f 0x99,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
setp_Eb,80386+,0x0f 0x9a,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
setnp_Eb,80386+,0x0f 0x9b,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
setl_Eb,80386+,0x0f 0x9c,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
setnl_Eb,80386+,0x0f 0x9d,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
setle_Eb,80386+,0x0f 0x9e,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
setnle_Eb,80386+,0x0f 0x9f,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
pushl_FS,80386+,0x0f 0xa0 0x00,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
pushq_FS,80386+,0x0f 0xa0 0x01,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
popl_FS,80386+,0x0f 0xa1 0x00,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
popq_FS,80386+,0x0f 0xa1 0x01,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
cpuid,80486+80387,0x0f 0xa2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
btl_Ed_Gd,80386+,0x0f 0xa3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
shldl_Ed_Gd_Ib,80386+,0x0f 0xa4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
shldl_Ed_Gd_CL,80386+,0x0f 0xa5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pushl_GS,80386+,0x0f 0xa8 0x00,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
pushq_GS,80386+,0x0f 0xa8 0x01,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
popl_GS,80386+,0x0f 0xa9 0x00,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
popq_GS,80386+,0x0f 0xa9 0x01,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
rsm,80386+,0x0f 0xaa,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
btsl_Ed_Gd,80386+,0x0f 0xab,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
shrdl_Ed_Gd_Ib,80386+,0x0f 0xac,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
shrdl_Ed_Gd_CL,80386+,0x0f 0xad,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
fxsave,SSE,0x0f 0xae 0x00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
fxrstor,SSE,0x0f 0xae 0x08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ldmxcsr,SSE,0x0f 0xae 0x10,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
stmxcsr,SSE,0x0f 0xae 0x18,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xsaveopt,AVX,0x0f 0xae 0x30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cflush,SSE2,0x0f 0xae 0x38,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
lfence,SSE2,0x0f 0xae 0xe8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mfence,SSE2,0x0f 0xae 0xf0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sfence,SSE2,0x0f 0xae 0xf8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
imull_Gd_Ed,80386+,0x0f 0xaf,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cmpxchgb_Eb_Gb,80386+,0x0f 0xb0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
cmpxchgl_Ed_Gd,80386+,0x0f 0xb1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
lssl_Gd_Mp,80386+,0x0f 0xb2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
btrl_Ed_Gd,80386+,0x0f 0xb3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
lfsl_Gd_Mp,80386+,0x0f 0xb4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
lgsl_Gd_Mp,80386+,0x0f 0xb5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
movzbl_Gd_Eb,80386+,0x0f 0xb6,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
movzwl_Gd_Ew,80386+,0x0f 0xb7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ud2b,80386+,0x0f 0xb9 0x00,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
btl_Ed_Ib,80386+,0x0f 0xba 0x20,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
btsl_Ed_Ib,80386+,0x0f 0xba 0x28,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
btrl_Ed_Ib,80386+,0x0f 0xba 0x30,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
btcl_Ed_Ib,80386+,0x0f 0xba 0x38,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
btcl_Ed_Gd,80386+,0x0f 0xbb,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
bsfl_Gd_Ed,AVX2+FMA3,0x0f 0xbc,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bsrl_Gd_Ed,AVX2+FMA3,0x0f 0xbd,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
movsbl_Gd_Eb,80386+,0x0f 0xbe,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
movswl_Gd_Ew,80386+,0x0f 0xbf,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
xaddb_Eb_Gb,80486+80387,0x0f 0xc0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xaddl_Ed_Gd,80486+80387,0x0f 0xc1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
cmpps_Vps_Wps_Ib,SSE2,0x0f 0xc2 0x00 0x00,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
movnti_Md_Gd,SSE,0x0f 0xc3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
pinsrw_Pq_Ew_Ib,Pentium2+MMX,0x0f 0xc4 0x00,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
pextrw_Gd_Nq_Ib,Pentium2+MMX,0x0f 0xc5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
shufps_Vps_Wps_Ib,SSE,0x0f 0xc6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cmpxchg8b_Mq,Pentium+PentiumPro,0x0f 0xc7 0x08,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
vmptrld_Mq,80386+,0x0f 0xc7 0x30,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
vmptrst_Mq,SSE3,0x0f 0xc7 0x38,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bswapl_ERX,80386+,0x0f 0xc8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
psrlw_Pq_Qq,Pentium2+MMX,0x0f 0xd1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
psrld_Pq_Qq,Pentium2+MMX,0x0f 0xd2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
psrlq_Pq_Qq,Pentium2+MMX,0x0f 0xd3,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
paddq_Pq_Qq,SSE2,0x0f 0xd4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pmullw_Pq_Qq,Pentium2+MMX,0x0f 0xd5,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
pmovmskb_Gd_Nq,Pentium2+MMX,0x0f 0xd7,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
psubusb_Pq_Qq,Pentium2+MMX,0x0f 0xd8,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
psubusw_Pq_Qq,Pentium2+MMX,0x0f 0xd9,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
pminub_Pq_Qq,Pentium2+MMX,0x0f 0xda,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
pand_Pq_Qq,Pentium2+MMX,0x0f 0xdb,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
paddusb_Pq_Qq,Pentium2+MMX,0x0f 0xdc,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
paddusw_Pq_Qq,Pentium2+MMX,0x0f 0xdd,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pmaxub_Pq_Qq,Pentium2+MMX,0x0f 0xde,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
pandn_Pq_Qq,Pentium2+MMX,0x0f 0xdf,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pavgb_Pq_Qq,SSE,0x0f 0xe0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
psraw_Pq_Qq,Pentium2+MMX,0x0f 0xe1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
psrad_Pq_Qq,Pentium2+MMX,0x0f 0xe2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
pavgw_Pq_Qq,Pentium2+MMX,0x0f 0xe3,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
pmulhuw_Pq_Qq,Pentium2+MMX,0x0f 0xe4,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
pmulhw_Pq_Qq,Pentium2+MMX,0x0f 0xe5,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
movntq_Mq_Pq,SSE2,0x0f 0xe7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
psubsb_Pq_Qq,Pentium2+MMX,0x0f 0xe8,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
psubsw_Pq_Qq,Pentium2+MMX,0x0f 0xe9,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
pminsw_Pq_Qq,Pentium2+MMX,0x0f 0xea,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
por_Pq_Qq,Pentium2+MMX,0x0f 0xeb,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
paddsb_Pq_Qq,Pentium2+MMX,0x0f 0xec,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
paddsw_Pq_Qq,Pentium2+MMX,0x0f 0xed,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
pmaxsw_Pq_Qq,Pentium2+MMX,0x0f 0xee,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
pxor_Pq_Qq,Pentium2+MMX,0x0f 0xef,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
psllw_Pq_Qq,Pentium2+MMX,0x0f 0xf1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pslld_Pq_Qq,Pentium2+MMX,0x0f 0xf2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
psllq_Pq_Qq,Pentium2+MMX,0x0f 0xf3,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
pmuludq_Pq_Qq,Pentium2+MMX,0x0f 0xf4,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
pmaddwd_Pq_Qq,Pentium2+MMX,0x0f 0xf5,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
psadbw_Pq_Qq,Pentium2+MMX,0x0f 0xf6,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
maskmovq_Pq_Nq,SSE2,0x0f 0xf7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
psubb_Pq_Qq,Pentium2+MMX,0x0f 0xf8,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
psubw_Pq_Qq,Pentium2+MMX,0x0f 0xf9,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
psubd_Pq_Qq,Pentium2+MMX,0x0f 0xfa,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
psubq_Pq_Qq,Pentium2+MMX,0x0f 0xfb,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
paddb_Pq_Qq,Pentium2+MMX,0x0f 0xfc,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
paddw_Pq_Qq,Pentium2+MMX,0x0f 0xfd,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
paddd_Pq_Qq,Pentium2+MMX,0x0f 0xfe,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
adcb_Eb_Gb,80386+,0x10,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
adcl_Ed_Gd,80386+,0x11,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
adcb_Gb_Eb,80386+,0x12,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
adcl_Gd_Ed,80386+,0x13,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
adcb_AL_Ib,80386+,0x14,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
adcl_EAX_Id,80386+,0x15,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pushl_SS,80386+,0x16,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
popl_SS,80386+,0x17,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
sbbb_Eb_Gb,80386+,0x18,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sbbl_Ed_Gd,80386+,0x19,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sbbb_Gb_Eb,80386+,0x1a,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sbbl_Gd_Ed,80386+,0x1b,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sbbb_AL_Ib,80386+,0x1c,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sbbl_EAX_Id,80386+,0x1d,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
pushl_DS,80386+,0x1e,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
popl_DS,80386+,0x1f,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
andb_Eb_Gb,80386+,0x20,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
andl_Ed_Gd,80386+,0x21,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
andb_Gb_Eb,80386+,0x22,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
andl_Gd_Ed,80386+,0x23,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
andb_AL_Ib,80386+,0x24,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
andl_EAX_Id,80386+,0x25,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
daa,80386+,0x27,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
subb_Eb_Gb,80386+,0x28,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
subl_Ed_Gd,80386+,0x29,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
subb_Gb_Eb,80386+,0x2a,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
subl_Gd_Ed,80386+,0x2b,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
subb_AL_Ib,80386+,0x2c,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
subl_EAX_Id,80386+,0x2d,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
das,80386+,0x2f,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
xorb_Eb_Gb,80386+,0x30,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
xorl_Ed_Gd,80386+,0x31,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
xorb_Gb_Eb,80386+,0x32,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
xorl_Gd_Ed,80386+,0x33,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
xorb_AL_Ib,80386+,0x34,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
xorl_EAX_Id,80386+,0x35,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
aaa,80386+,0x37,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cmpb_Eb_Gb,80386+,0x38,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cmpl_Ed_Gd,80386+,0x39,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cmpb_Gb_Eb,80386+,0x3a,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
cmpl_Gd_Ed,80386+,0x3b,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cmpb_AL_Ib,80386+,0x3c,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cmpl_EAX_Id,80386+,0x3d,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
aas,80386+,0x3f,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
incl_ERX,80386+,0x40,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
addq_Eq_Gq,80386+,0x48 0x01,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
addq_Gq_Eq,80386+,0x48 0x03,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
addq_RAX_sId,80386+,0x48 0x05,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
orq_Eq_Gq,80386+,0x48 0x09,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
orq_Gq_Eq,80386+,0x48 0x0b,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
orq_RAX_sId,80386+,0x48 0x0d,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
larq_Gq_Ew,80386+,0x48 0x0f 0x02 0x00,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
lslq_Gq_Ew,80386+,0x48 0x0f 0x03 0x00,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
movbe_Gq_Mq,SSE4.2+AES+CLMUL,0x48 0x0f 0x38 0xf0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
movbe_Mq_Gq,SSE4.2+AES+CLMUL,0x48 0x0f 0x38 0xf1 0xc3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cmovoq_Gq_Eq,Pentium+PentiumPro,0x48 0x0f 0x40,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cmovnoq_Gq_Eq,Pentium+PentiumPro,0x48 0x0f 0x41,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cmovcq_Gq_Eq,Pentium+PentiumPro,0x48 0x0f 0x42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cmovncq_Gq_Eq,Pentium+PentiumPro,0x48 0x0f 0x43,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cmovzq_Gq_Eq,Pentium+PentiumPro,0x48 0x0f 0x44,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cmovnzq_Gq_Eq,Pentium+PentiumPro,0x48 0x0f 0x45,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cmovnaq_Gq_Eq,Pentium+PentiumPro,0x48 0x0f 0x46,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cmovaq_Gq_Eq,Pentium+PentiumPro,0x48 0x0f 0x47,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cmovsq_Gq_Eq,Pentium+PentiumPro,0x48 0x0f 0x48,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cmovnsq_Gq_Eq,Pentium+PentiumPro,0x48 0x0f 0x49,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cmovpq_Gq_Eq,Pentium+PentiumPro,0x48 0x0f 0x4a,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cmovnpq_Gq_Eq,Pentium+PentiumPro,0x48 0x0f 0x4b,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cmovlq_Gq_Eq,Pentium+PentiumPro,0x48 0x0f 0x4c,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cmovnlq_Gq_Eq,Pentium+PentiumPro,0x48 0x0f 0x4d,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cmovngq_Gq_Eq,Pentium+PentiumPro,0x48 0x0f 0x4e,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cmovgq_Gq_Eq,Pentium+PentiumPro,0x48 0x0f 0x4f,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
movq_Pq_Eq,80386+,0x48 0x0f 0x6e,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
movq_Eq_Pq,SSE2,0x48 0x0f 0x7e 0x00,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
btq_Eq_Gq,80386+,0x48 0x0f 0xa3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
shldq_Eq_Gq_Ib,80386+,0x48 0x0f 0xa4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
shldq_Eq_Gq_CL,80386+,0x48 0x0f 0xa5,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
btsq_Eq_Gq,80386+,0x48 0x0f 0xab,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
shrdq_Eq_Gq_Ib,80386+,0x48 0x0f 0xac,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
shrdq_Eq_Gq_CL,80386+,0x48 0x0f 0xad,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
imulq_Gq_Eq,80386+,0x48 0x0f 0xaf,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
cmpxchgq_Eq_Gq,80386+,0x48 0x0f 0xb1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
lssq_Gq_Mp,80386+,0x48 0x0f 0xb2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
btrq_Eq_Gq,80386+,0x48 0x0f 0xb3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
lfsq_Gq_Mp,80386+,0x48 0x0f 0xb4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
lgsq_Gq_Mp,80386+,0x48 0x0f 0xb5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
movzbq_Gq_Eb,80386+,0x48 0x0f 0xb6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
movzwq_Gq_Ew,80386+,0x48 0x0f 0xb7,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
